investor,investor,pagerank
878,878,1.3970602189617621e-08
879,879,1.3970602189617621e-08
880,880,1.3970602189617621e-08
881,881,1.3970602189617621e-08
882,882,5.447352693892857e-07
883,883,1.3970602189617621e-08
884,884,1.3970602189617621e-08
885,885,1.3970602189617621e-08
886,886,1.3970602189617621e-08
887,887,1.3970602189617621e-08
888,888,1.3970602189617621e-08
889,889,1.3970602189617621e-08
890,890,1.3970602189617621e-08
891,891,1.3970602189617621e-08
892,892,1.3970602189617621e-08
893,893,1.3970602189617621e-08
894,894,2.546193773584583e-08
895,895,1.3970602189617621e-08
896,896,2.8559428931118466e-08
897,897,1.3970602189617621e-08
898,898,1.3970602189617621e-08
899,899,1.3970602189617621e-08
900,900,1.3970602189617621e-08
901,901,1.3970602189617621e-08
902,902,1.3970602189617621e-08
903,903,1.3970602189617621e-08
904,904,1.3970602189617621e-08
905,905,3.022943302771925e-06
906,906,1.3970602189617621e-08
907,907,1.3970602189617621e-08
908,908,1.577118184472168e-05
909,909,1.3970602189617621e-08
910,910,1.3970602189617621e-08
911,911,4.074461396789578e-08
912,912,1.3970602189617621e-08
913,913,1.3970602189617621e-08
914,914,1.3970602189617621e-08
915,915,1.3970602189617621e-08
916,916,1.3970602189617621e-08
917,917,1.3970602189617621e-08
918,918,1.3970602189617621e-08
919,919,1.3970602189617621e-08
920,920,3.2469096816182193e-07
921,921,3.8044582769665375e-08
922,922,4.074461396789589e-08
923,923,7.96203225263634e-08
924,924,1.3970602189617621e-08
925,925,1.3970602189617621e-08
926,926,1.3970602189617621e-08
927,927,1.3970602189617621e-08
928,928,1.3970602189617621e-08
929,929,1.3970602189617621e-08
930,930,1.3970602189617621e-08
931,931,1.3970602189617621e-08
932,932,1.3970602189617621e-08
933,933,1.3970602189617621e-08
934,934,1.3970602189617621e-08
935,935,1.3970602189617621e-08
936,936,1.3970602189617621e-08
937,937,1.3970602189617621e-08
938,938,1.3970602189617621e-08
939,939,1.3970602189617621e-08
940,940,1.3970602189617621e-08
941,941,1.3970602189617621e-08
942,942,1.3970602189617621e-08
943,943,1.3970602189617621e-08
944,944,1.3970602189617621e-08
945,945,1.3970602189617621e-08
946,946,1.3970602189617621e-08
947,947,1.3970602189617621e-08
948,948,1.3970602189617621e-08
949,949,1.3970602189617621e-08
950,950,1.3970602189617621e-08
951,951,1.3970602189617621e-08
952,952,1.3970602189617621e-08
953,953,2.546193773584583e-08
954,954,1.3970602189617621e-08
955,955,1.3970602189617621e-08
956,956,1.3970602189617621e-08
957,957,1.3970602189617621e-08
958,958,1.3970602189617621e-08
959,959,3.804458276966686e-08
960,960,1.3970602189617621e-08
961,961,1.3970602189617621e-08
962,962,1.3970602189617621e-08
963,963,1.3970602189617621e-08
964,964,1.3970602189617621e-08
965,965,1.3970602189617621e-08
966,966,1.3970602189617621e-08
967,967,1.3970602189617621e-08
968,968,1.3970602189617621e-08
969,969,1.3970602189617621e-08
970,970,1.3970602189617621e-08
971,971,1.3970602189617621e-08
972,972,1.3970602189617621e-08
973,973,1.3970602189617621e-08
974,974,1.3970602189617621e-08
975,975,1.3970602189617621e-08
976,976,1.3970602189617621e-08
977,977,1.3970602189617621e-08
978,978,1.3970602189617621e-08
979,979,1.3970602189617621e-08
980,980,1.3970602189617621e-08
981,981,1.3970602189617621e-08
982,982,1.3970602189617621e-08
983,983,1.3970602189617621e-08
984,984,1.3970602189617621e-08
985,985,1.3970602189617621e-08
986,986,1.3970602189617621e-08
987,987,1.3970602189617621e-08
988,988,1.4141175246376486e-05
989,989,1.3970602189617621e-08
990,990,1.3970602189617621e-08
991,991,1.3970602189617621e-08
992,992,1.3970602189617621e-08
993,993,1.3970602189617621e-08
994,994,1.3970602189617621e-08
995,995,1.3970602189617621e-08
996,996,1.3970602189617621e-08
997,997,1.6622393382188967e-06
998,998,1.3970602189617621e-08
999,999,1.3970602189617621e-08
1000,1000,1.3970602189617621e-08
1001,1001,1.3970602189617621e-08
1002,1002,1.3970602189617621e-08
1003,1003,1.3970602189617621e-08
1004,1004,1.3970602189617621e-08
1005,1005,1.3970602189617621e-08
1006,1006,1.3970602189617621e-08
1007,1007,1.3970602189617621e-08
1008,1008,1.3970602189617621e-08
1009,1009,1.3970602189617621e-08
1010,1010,1.3970602189617621e-08
1011,1011,1.3970602189617621e-08
1012,1012,1.3970602189617621e-08
1013,1013,1.3181138104275814e-05
1014,1014,1.7901797997193146e-05
1015,1015,1.3970602189617621e-08
1016,1016,1.3970602189617621e-08
1017,1017,1.3970602189617621e-08
1018,1018,2.2856650120980222e-05
1019,1019,1.3970602189617621e-08
1020,1020,1.3970602189617621e-08
1021,1021,1.3970602189617621e-08
1022,1022,1.3970602189617621e-08
1023,1023,1.3970602189617621e-08
1024,1024,1.3970602189617621e-08
1025,1025,1.3970602189617621e-08
1026,1026,1.3970602189617621e-08
1027,1027,1.3970602189617621e-08
1028,1028,1.3970602189617621e-08
1029,1029,1.3970602189617621e-08
1030,1030,1.3970602189617621e-08
1031,1031,1.3970602189617621e-08
1032,1032,1.3970602189617621e-08
1033,1033,1.3970602189617621e-08
1034,1034,1.3970602189617621e-08
1035,1035,1.3970602189617621e-08
1036,1036,1.3970602189617621e-08
1037,1037,3.804458276966572e-08
1038,1038,1.3970602189617621e-08
1039,1039,1.3970602189617621e-08
1040,1040,1.3970602189617621e-08
1041,1041,1.3970602189617621e-08
1042,1042,1.3970602189617621e-08
1043,1043,1.3970602189617621e-08
1044,1044,1.3970602189617621e-08
1045,1045,1.3970602189617621e-08
1046,1046,1.7617808874993718e-08
1047,1047,1.3970602189617621e-08
1048,1048,1.3970602189617621e-08
1049,1049,1.3970602189617621e-08
1050,1050,1.3970602189617621e-08
1051,1051,1.3970602189617621e-08
1052,1052,1.3970602189617621e-08
1053,1053,1.3970602189617621e-08
1054,1054,1.3970602189617621e-08
1055,1055,1.3970602189617621e-08
1056,1056,1.3970602189617621e-08
1057,1057,1.3970602189617621e-08
1058,1058,1.3970602189617621e-08
1059,1059,1.3970602189617621e-08
1060,1060,1.3970602189617621e-08
1061,1061,1.3970602189617621e-08
1062,1062,1.3970602189617621e-08
1063,1063,1.3970602189617621e-08
1064,1064,1.3970602189617621e-08
1065,1065,1.79017979971931e-05
1066,1066,1.3970602189617621e-08
1067,1067,1.3970602189617621e-08
1068,1068,2.126501556036937e-08
1069,1069,1.3970602189617621e-08
1070,1070,1.3970602189617621e-08
1071,1071,1.3970602189617621e-08
1072,1072,1.3970602189617621e-08
1073,1073,1.3970602189617621e-08
1074,1074,1.3970602189617621e-08
1075,1075,1.3970602189617621e-08
1076,1076,2.855942893111929e-08
1077,1077,1.3970602189617621e-08
1078,1078,1.3970602189617621e-08
1079,1079,1.3970602189617621e-08
1080,1080,1.3970602189617621e-08
1081,1081,1.3970602189617621e-08
1082,1082,1.3970602189617621e-08
1083,1083,1.3970602189617621e-08
1084,1084,1.7901797997193122e-05
1085,1085,1.3970602189617621e-08
1086,1086,1.3970602189617621e-08
1087,1087,1.3970602189617621e-08
1088,1088,1.3970602189617621e-08
1089,1089,1.3970602189617621e-08
1090,1090,1.3970602189617621e-08
1091,1091,1.3970602189617621e-08
1092,1092,5.889673970069553e-06
1093,1093,1.3970602189617621e-08
1094,1094,6.682839048348081e-06
1095,1095,1.3970602189617621e-08
1096,1096,1.3970602189617621e-08
1097,1097,1.3970602189617621e-08
1098,1098,2.12650155603686e-08
1099,1099,1.3970602189617621e-08
1100,1100,1.790179799719311e-05
1101,1101,1.3970602189617621e-08
1102,1102,1.3970602189617621e-08
1103,1103,1.3970602189617621e-08
1104,1104,1.3970602189617621e-08
1105,1105,1.3970602189617621e-08
1106,1106,1.3970602189617621e-08
1107,1107,1.3970602189617621e-08
1108,1108,1.3970602189617621e-08
1109,1109,1.3970602189617621e-08
1110,1110,1.3970602189617621e-08
1111,1111,1.3970602189617621e-08
1112,1112,1.3970602189617621e-08
1113,1113,1.3970602189617621e-08
1114,1114,1.3970602189617621e-08
1115,1115,1.3970602189617621e-08
1116,1116,1.3970602189617621e-08
1117,1117,1.3970602189617621e-08
1118,1118,1.3970602189617621e-08
1119,1119,1.7901797997193058e-05
1120,1120,1.3970602189617621e-08
1121,1121,1.7901797997193217e-05
1122,1122,2.546193773584583e-08
1123,1123,1.3970602189617621e-08
1124,1124,1.3970602189617621e-08
1125,1125,1.3970602189617621e-08
1126,1126,1.3970602189617621e-08
1127,1127,1.3970602189617621e-08
1128,1128,1.3970602189617621e-08
1129,1129,1.3970602189617621e-08
1130,1130,1.3970602189617621e-08
1131,1131,1.3970602189617621e-08
1132,1132,1.3970602189617621e-08
1133,1133,1.7901797997192953e-05
1134,1134,1.3970602189617621e-08
1135,1135,1.3970602189617621e-08
1136,1136,1.3970602189617621e-08
1137,1137,1.3970602189617621e-08
1138,1138,1.3970602189617621e-08
1139,1139,1.3970602189617621e-08
1140,1140,2.8559428931119213e-08
1141,1141,1.3970602189617621e-08
1142,1142,1.3970602189617621e-08
1143,1143,1.3970602189617621e-08
1144,1144,1.3970602189617621e-08
1145,1145,1.3970602189617621e-08
1146,1146,1.3970602189617621e-08
1147,1147,1.3970602189617621e-08
1148,1148,1.3970602189617621e-08
1149,1149,1.3970602189617621e-08
1150,1150,1.3970602189617621e-08
1151,1151,1.3970602189617621e-08
1152,1152,1.3970602189617621e-08
1153,1153,1.3970602189617621e-08
1154,1154,1.3970602189617621e-08
1155,1155,1.3970602189617621e-08
1156,1156,1.3970602189617621e-08
1157,1157,1.3970602189617621e-08
1158,1158,1.3970602189617621e-08
1159,1159,1.3970602189617621e-08
1160,1160,1.3970602189617621e-08
1161,1161,1.3970602189617621e-08
1162,1162,1.3970602189617621e-08
1163,1163,1.3970602189617621e-08
1164,1164,1.3970602189617621e-08
1165,1165,1.3970602189617621e-08
1166,1166,3.804458276966572e-08
1167,1167,1.3970602189617621e-08
1168,1168,1.3970602189617621e-08
1169,1169,1.3970602189617621e-08
1170,1170,1.3970602189617621e-08
1171,1171,1.3970602189617621e-08
1172,1172,1.3970602189617621e-08
1173,1173,1.3970602189617621e-08
1174,1174,1.7901797997192943e-05
1175,1175,1.3970602189617621e-08
1176,1176,1.3970602189617621e-08
1177,1177,1.3970602189617621e-08
1178,1178,1.3970602189617621e-08
1179,1179,1.3970602189617621e-08
1180,1180,1.3970602189617621e-08
1181,1181,1.3970602189617621e-08
1182,1182,1.3970602189617621e-08
1183,1183,1.3970602189617621e-08
1184,1184,1.3970602189617621e-08
1185,1185,1.1558460301168904e-05
1186,1186,1.3970602189617621e-08
1187,1187,1.3970602189617621e-08
1188,1188,1.3970602189617621e-08
1189,1189,1.3970602189617621e-08
1190,1190,1.3970602189617621e-08
1191,1191,4.6701655098181636e-07
1192,1192,1.3970602189617621e-08
1193,1193,1.3970602189617621e-08
1194,1194,1.3970602189617621e-08
1195,1195,1.3970602189617621e-08
1196,1196,1.7901797997193024e-05
1197,1197,1.3970602189617621e-08
1198,1198,1.3970602189617621e-08
1199,1199,1.3970602189617621e-08
1200,1200,1.3970602189617621e-08
1201,1201,1.4623098973289087e-05
1202,1202,1.3970602189617621e-08
1203,1203,1.3970602189617621e-08
1204,1204,7.294738719032715e-07
1205,1205,1.3970602189617621e-08
1206,1206,1.3970602189617621e-08
1207,1207,2.218536382246696e-07
1208,1208,1.3970602189617621e-08
1209,1209,1.3970602189617621e-08
1210,1210,1.3970602189617621e-08
1211,1211,1.3970602189617621e-08
1212,1212,1.3970602189617621e-08
1213,1213,1.3970602189617621e-08
1214,1214,1.3970602189617621e-08
1215,1215,1.3970602189617621e-08
1216,1216,1.3970602189617621e-08
1217,1217,5.249714410385494e-06
1218,1218,1.3970602189617621e-08
1219,1219,1.3970602189617621e-08
1220,1220,1.3970602189617621e-08
1221,1221,1.3970602189617621e-08
1222,1222,1.3970602189617621e-08
1223,1223,1.3970602189617621e-08
1224,1224,1.3970602189617621e-08
1225,1225,1.3970602189617621e-08
1226,1226,1.3970602189617621e-08
1227,1227,1.3970602189617621e-08
1228,1228,1.3970602189617621e-08
1229,1229,1.3970602189617621e-08
1230,1230,1.3970602189617621e-08
1231,1231,1.3970602189617621e-08
1232,1232,1.3970602189617621e-08
1233,1233,1.3970602189617621e-08
1234,1234,1.3970602189617621e-08
1235,1235,1.3970602189617621e-08
1236,1236,1.3970602189617621e-08
1237,1237,1.3970602189617621e-08
1238,1238,1.3970602189617621e-08
1239,1239,1.3970602189617621e-08
1240,1240,1.3970602189617621e-08
1241,1241,1.3970602189617621e-08
1242,1242,1.3970602189617621e-08
1243,1243,1.3970602189617621e-08
1244,1244,1.3970602189617621e-08
1245,1245,1.3970602189617621e-08
1246,1246,1.3970602189617621e-08
1247,1247,1.3970602189617621e-08
1248,1248,1.3970602189617621e-08
1249,1249,1.3970602189617621e-08
1250,1250,1.3970602189617621e-08
1251,1251,1.3970602189617621e-08
1252,1252,1.3970602189617621e-08
1253,1253,1.3970602189617621e-08
1254,1254,1.3970602189617621e-08
1255,1255,1.3970602189617621e-08
1256,1256,1.3970602189617621e-08
1257,1257,1.0406814691278217e-05
1258,1258,1.3970602189617621e-08
1259,1259,1.3970602189617621e-08
1260,1260,5.400654132204937e-08
1261,1261,3.804458276966572e-08
1262,1262,1.3970602189617621e-08
1263,1263,1.3970602189617621e-08
1264,1264,1.3970602189617621e-08
1265,1265,1.3970602189617621e-08
1266,1266,1.3970602189617621e-08
1267,1267,5.40065413220501e-08
1268,1268,2.797603768826942e-06
1269,1269,1.3970602189617621e-08
1270,1270,1.3970602189617621e-08
1271,1271,2.8559428931118634e-08
1272,1272,1.3970602189617621e-08
1273,1273,1.3970602189617621e-08
1274,1274,1.3970602189617621e-08
1275,1275,1.3970602189617621e-08
1276,1276,1.3970602189617621e-08
1277,1277,1.7901797997193048e-05
1278,1278,1.3970602189617621e-08
1279,1279,1.3970602189617621e-08
1280,1280,1.3970602189617621e-08
1281,1281,1.3970602189617621e-08
1282,1282,1.3970602189617621e-08
1283,1283,1.3970602189617621e-08
1284,1284,1.3970602189617621e-08
1285,1285,1.3970602189617621e-08
1286,1286,1.3970602189617621e-08
1287,1287,1.3970602189617621e-08
1288,1288,1.3970602189617621e-08
1289,1289,1.3970602189617621e-08
1290,1290,2.8559428931119124e-08
1291,1291,1.7901797997193038e-05
1292,1292,1.3970602189617621e-08
1293,1293,1.3970602189617621e-08
1294,1294,1.3970602189617621e-08
1295,1295,1.3970602189617621e-08
1296,1296,1.3970602189617621e-08
1297,1297,1.3970602189617621e-08
1298,1298,1.3970602189617621e-08
1299,1299,1.3970602189617621e-08
1300,1300,1.3970602189617621e-08
1301,1301,1.3970602189617621e-08
1302,1302,1.3970602189617621e-08
1303,1303,1.3970602189617621e-08
1304,1304,1.3970602189617621e-08
1305,1305,1.3970602189617621e-08
1306,1306,1.3970602189617621e-08
1307,1307,1.3970602189617621e-08
1308,1308,1.3970602189617621e-08
1309,1309,1.3970602189617621e-08
1310,1310,1.3970602189617621e-08
1311,1311,1.3970602189617621e-08
1312,1312,1.3970602189617621e-08
1313,1313,1.3970602189617621e-08
1314,1314,1.3970602189617621e-08
1315,1315,1.3970602189617621e-08
1316,1316,2.4788711744074524e-06
1317,1317,3.3973730018934834e-07
1318,1318,2.7154690195833105e-08
1319,1319,1.3970602189617621e-08
1320,1320,1.3970602189617621e-08
1321,1321,1.3970602189617621e-08
1322,1322,1.3970602189617621e-08
1323,1323,1.3970602189617621e-08
1324,1324,1.3970602189617621e-08
1325,1325,1.3970602189617621e-08
1326,1326,2.546193773584614e-08
1327,1327,1.3970602189617621e-08
1328,1328,3.8044582769665375e-08
1329,1329,1.3970602189617621e-08
1330,1330,1.3970602189617621e-08
1331,1331,1.3970602189617621e-08
1332,1332,1.3970602189617621e-08
1333,1333,1.3970602189617621e-08
1334,1334,2.3309270846316913e-06
1335,1335,1.3970602189617621e-08
1336,1336,1.3970602189617621e-08
1337,1337,1.3970602189617621e-08
1338,1338,1.3970602189617621e-08
1339,1339,1.3970602189617621e-08
1340,1340,1.8833544436785763e-08
1341,1341,1.3970602189617621e-08
1342,1342,1.3970602189617621e-08
1343,1343,1.3970602189617621e-08
1344,1344,1.3970602189617621e-08
1345,1345,1.3970602189617621e-08
1346,1346,1.3970602189617621e-08
1347,1347,1.3970602189617621e-08
1348,1348,1.3970602189617621e-08
1349,1349,1.3970602189617621e-08
1350,1350,1.3970602189617621e-08
1351,1351,1.3970602189617621e-08
1352,1352,6.270817517512136e-08
1353,1353,1.3970602189617621e-08
1354,1354,3.367907653243887e-07
1355,1355,1.3970602189617621e-08
1356,1356,1.3970602189617621e-08
1357,1357,1.3970602189617621e-08
1358,1358,1.790179799719292e-05
1359,1359,1.3970602189617621e-08
1360,1360,1.3970602189617621e-08
1361,1361,1.3970602189617621e-08
1362,1362,1.3970602189617621e-08
1363,1363,6.5769738350802555e-06
1364,1364,1.3970602189617621e-08
1365,1365,1.3970602189617621e-08
1366,1366,7.881019908380623e-07
1367,1367,1.3970602189617621e-08
1368,1368,2.8559428931119167e-08
1369,1369,1.3970602189617621e-08
1370,1370,1.3970602189617621e-08
1371,1371,1.3970602189617621e-08
1372,1372,1.3970602189617621e-08
1373,1373,1.3970602189617621e-08
1374,1374,1.3970602189617621e-08
1375,1375,1.3970602189617621e-08
1376,1376,1.3970602189617621e-08
1377,1377,1.3970602189617621e-08
1378,1378,1.3970602189617621e-08
1379,1379,1.3970602189617621e-08
1380,1380,1.3970602189617621e-08
1381,1381,1.3970602189617621e-08
1382,1382,1.3970602189617621e-08
1383,1383,2.1265015560369175e-08
1384,1384,1.3970602189617621e-08
1385,1385,1.3970602189617621e-08
1386,1386,7.430319528032427e-06
1387,1387,1.3970602189617621e-08
1388,1388,1.3970602189617621e-08
1389,1389,1.3970602189617621e-08
1390,1390,1.3970602189617621e-08
1391,1391,1.3970602189617621e-08
1392,1392,1.3970602189617621e-08
1393,1393,1.3970602189617621e-08
1394,1394,1.3970602189617621e-08
1395,1395,1.3970602189617621e-08
1396,1396,2.068261009205178e-06
1397,1397,1.3970602189617621e-08
1398,1398,1.3970602189617621e-08
1399,1399,1.3970602189617621e-08
1400,1400,1.3970602189617621e-08
1401,1401,1.3970602189617621e-08
1402,1402,1.3970602189617621e-08
1403,1403,2.20476935892206e-08
1404,1404,1.3970602189617621e-08
1405,1405,1.3970602189617621e-08
1406,1406,1.3970602189617621e-08
1407,1407,1.3970602189617621e-08
1408,1408,1.3970602189617621e-08
1409,1409,1.3970602189617621e-08
1410,1410,1.3970602189617621e-08
1411,1411,1.3970602189617621e-08
1412,1412,1.3970602189617621e-08
1413,1413,1.3970602189617621e-08
1414,1414,1.3970602189617621e-08
1415,1415,1.3970602189617621e-08
1416,1416,1.3970602189617621e-08
1417,1417,1.3970602189617621e-08
1418,1418,1.3970602189617621e-08
1419,1419,1.3970602189617621e-08
1420,1420,1.3970602189617621e-08
1421,1421,1.3970602189617621e-08
1422,1422,1.3970602189617621e-08
1423,1423,1.3970602189617621e-08
1424,1424,1.3970602189617621e-08
1425,1425,1.3970602189617621e-08
1426,1426,1.3970602189617621e-08
1427,1427,1.3970602189617621e-08
1428,1428,1.3970602189617621e-08
1429,1429,1.3970602189617621e-08
1430,1430,1.3970602189617621e-08
1431,1431,1.3970602189617621e-08
1432,1432,1.3970602189617621e-08
1433,1433,1.3970602189617621e-08
