investor,pagerank
1241,1.3970602189617621e-08
1240,1.3970602189617621e-08
1238,1.3970602189617621e-08
1249,1.3970602189617621e-08
1237,1.3970602189617621e-08
1236,1.3970602189617621e-08
1235,1.3970602189617621e-08
1234,1.3970602189617621e-08
1233,1.3970602189617621e-08
1232,1.3970602189617621e-08
1231,1.3970602189617621e-08
1230,1.3970602189617621e-08
1248,1.3970602189617621e-08
1250,1.3970602189617621e-08
1276,1.3970602189617621e-08
1264,1.3970602189617621e-08
1275,1.3970602189617621e-08
1274,1.3970602189617621e-08
1273,1.3970602189617621e-08
1272,1.3970602189617621e-08
1270,1.3970602189617621e-08
1269,1.3970602189617621e-08
1266,1.3970602189617621e-08
1265,1.3970602189617621e-08
1263,1.3970602189617621e-08
1251,1.3970602189617621e-08
1262,1.3970602189617621e-08
1259,1.3970602189617621e-08
1258,1.3970602189617621e-08
1256,1.3970602189617621e-08
1255,1.3970602189617621e-08
1254,1.3970602189617621e-08
1253,1.3970602189617621e-08
1252,1.3970602189617621e-08
1327,1.3970602189617621e-08
1330,1.3970602189617621e-08
1428,1.3970602189617621e-08
1395,1.3970602189617621e-08
1405,1.3970602189617621e-08
1404,1.3970602189617621e-08
1402,1.3970602189617621e-08
1401,1.3970602189617621e-08
1400,1.3970602189617621e-08
1399,1.3970602189617621e-08
1398,1.3970602189617621e-08
1397,1.3970602189617621e-08
1394,1.3970602189617621e-08
1407,1.3970602189617621e-08
1393,1.3970602189617621e-08
1392,1.3970602189617621e-08
1391,1.3970602189617621e-08
1390,1.3970602189617621e-08
1389,1.3970602189617621e-08
1388,1.3970602189617621e-08
1387,1.3970602189617621e-08
1385,1.3970602189617621e-08
1406,1.3970602189617621e-08
1408,1.3970602189617621e-08
1382,1.3970602189617621e-08
1419,1.3970602189617621e-08
1427,1.3970602189617621e-08
1426,1.3970602189617621e-08
1425,1.3970602189617621e-08
1424,1.3970602189617621e-08
1423,1.3970602189617621e-08
1422,1.3970602189617621e-08
1421,1.3970602189617621e-08
1420,1.3970602189617621e-08
1418,1.3970602189617621e-08
1409,1.3970602189617621e-08
1417,1.3970602189617621e-08
1416,1.3970602189617621e-08
1415,1.3970602189617621e-08
1414,1.3970602189617621e-08
1413,1.3970602189617621e-08
1412,1.3970602189617621e-08
1411,1.3970602189617621e-08
1410,1.3970602189617621e-08
1384,1.3970602189617621e-08
1381,1.3970602189617621e-08
1331,1.3970602189617621e-08
1343,1.3970602189617621e-08
1351,1.3970602189617621e-08
1350,1.3970602189617621e-08
1349,1.3970602189617621e-08
1348,1.3970602189617621e-08
1347,1.3970602189617621e-08
1346,1.3970602189617621e-08
1345,1.3970602189617621e-08
1344,1.3970602189617621e-08
1342,1.3970602189617621e-08
1355,1.3970602189617621e-08
1341,1.3970602189617621e-08
1339,1.3970602189617621e-08
1338,1.3970602189617621e-08
1337,1.3970602189617621e-08
1336,1.3970602189617621e-08
1335,1.3970602189617621e-08
1333,1.3970602189617621e-08
1332,1.3970602189617621e-08
1353,1.3970602189617621e-08
1356,1.3970602189617621e-08
1380,1.3970602189617621e-08
1371,1.3970602189617621e-08
1379,1.3970602189617621e-08
1378,1.3970602189617621e-08
1377,1.3970602189617621e-08
1376,1.3970602189617621e-08
1375,1.3970602189617621e-08
1374,1.3970602189617621e-08
1373,1.3970602189617621e-08
1372,1.3970602189617621e-08
1370,1.3970602189617621e-08
1357,1.3970602189617621e-08
1369,1.3970602189617621e-08
1367,1.3970602189617621e-08
1365,1.3970602189617621e-08
1364,1.3970602189617621e-08
1362,1.3970602189617621e-08
1361,1.3970602189617621e-08
1360,1.3970602189617621e-08
1359,1.3970602189617621e-08
833,1.3970602189617621e-08
830,1.3970602189617621e-08
3183,1.3970602189617621e-08
293,1.3970602189617621e-08
302,1.3970602189617621e-08
301,1.3970602189617621e-08
299,1.3970602189617621e-08
298,1.3970602189617621e-08
297,1.3970602189617621e-08
296,1.3970602189617621e-08
295,1.3970602189617621e-08
294,1.3970602189617621e-08
292,1.3970602189617621e-08
305,1.3970602189617621e-08
291,1.3970602189617621e-08
290,1.3970602189617621e-08
289,1.3970602189617621e-08
288,1.3970602189617621e-08
287,1.3970602189617621e-08
286,1.3970602189617621e-08
285,1.3970602189617621e-08
282,1.3970602189617621e-08
303,1.3970602189617621e-08
306,1.3970602189617621e-08
279,1.3970602189617621e-08
318,1.3970602189617621e-08
326,1.3970602189617621e-08
325,1.3970602189617621e-08
324,1.3970602189617621e-08
323,1.3970602189617621e-08
322,1.3970602189617621e-08
321,1.3970602189617621e-08
320,1.3970602189617621e-08
319,1.3970602189617621e-08
317,1.3970602189617621e-08
307,1.3970602189617621e-08
316,1.3970602189617621e-08
315,1.3970602189617621e-08
314,1.3970602189617621e-08
313,1.3970602189617621e-08
312,1.3970602189617621e-08
311,1.3970602189617621e-08
310,1.3970602189617621e-08
308,1.3970602189617621e-08
281,1.3970602189617621e-08
277,1.3970602189617621e-08
328,1.3970602189617621e-08
238,1.3970602189617621e-08
250,1.3970602189617621e-08
248,1.3970602189617621e-08
247,1.3970602189617621e-08
246,1.3970602189617621e-08
244,1.3970602189617621e-08
243,1.3970602189617621e-08
240,1.3970602189617621e-08
239,1.3970602189617621e-08
237,1.3970602189617621e-08
252,1.3970602189617621e-08
236,1.3970602189617621e-08
235,1.3970602189617621e-08
234,1.3970602189617621e-08
233,1.3970602189617621e-08
232,1.3970602189617621e-08
231,1.3970602189617621e-08
229,1.3970602189617621e-08
228,1.3970602189617621e-08
251,1.3970602189617621e-08
253,1.3970602189617621e-08
276,1.3970602189617621e-08
266,1.3970602189617621e-08
275,1.3970602189617621e-08
274,1.3970602189617621e-08
273,1.3970602189617621e-08
272,1.3970602189617621e-08
271,1.3970602189617621e-08
269,1.3970602189617621e-08
268,1.3970602189617621e-08
267,1.3970602189617621e-08
265,1.3970602189617621e-08
254,1.3970602189617621e-08
264,1.3970602189617621e-08
263,1.3970602189617621e-08
262,1.3970602189617621e-08
261,1.3970602189617621e-08
260,1.3970602189617621e-08
259,1.3970602189617621e-08
258,1.3970602189617621e-08
255,1.3970602189617621e-08
327,1.3970602189617621e-08
329,1.3970602189617621e-08
226,1.3970602189617621e-08
387,1.3970602189617621e-08
396,1.3970602189617621e-08
394,1.3970602189617621e-08
393,1.3970602189617621e-08
392,1.3970602189617621e-08
391,1.3970602189617621e-08
390,1.3970602189617621e-08
389,1.3970602189617621e-08
388,1.3970602189617621e-08
386,1.3970602189617621e-08
398,1.3970602189617621e-08
385,1.3970602189617621e-08
384,1.3970602189617621e-08
383,1.3970602189617621e-08
382,1.3970602189617621e-08
381,1.3970602189617621e-08
380,1.3970602189617621e-08
379,1.3970602189617621e-08
378,1.3970602189617621e-08
397,1.3970602189617621e-08
399,1.3970602189617621e-08
376,1.3970602189617621e-08
410,1.3970602189617621e-08
420,1.3970602189617621e-08
419,1.3970602189617621e-08
417,1.3970602189617621e-08
416,1.3970602189617621e-08
414,1.3970602189617621e-08
413,1.3970602189617621e-08
412,1.3970602189617621e-08
411,1.3970602189617621e-08
409,1.3970602189617621e-08
400,1.3970602189617621e-08
408,1.3970602189617621e-08
407,1.3970602189617621e-08
406,1.3970602189617621e-08
405,1.3970602189617621e-08
404,1.3970602189617621e-08
403,1.3970602189617621e-08
402,1.3970602189617621e-08
401,1.3970602189617621e-08
377,1.3970602189617621e-08
375,1.3970602189617621e-08
330,1.3970602189617621e-08
340,1.3970602189617621e-08
349,1.3970602189617621e-08
348,1.3970602189617621e-08
347,1.3970602189617621e-08
346,1.3970602189617621e-08
345,1.3970602189617621e-08
344,1.3970602189617621e-08
343,1.3970602189617621e-08
341,1.3970602189617621e-08
339,1.3970602189617621e-08
351,1.3970602189617621e-08
338,1.3970602189617621e-08
337,1.3970602189617621e-08
336,1.3970602189617621e-08
335,1.3970602189617621e-08
334,1.3970602189617621e-08
333,1.3970602189617621e-08
332,1.3970602189617621e-08
331,1.3970602189617621e-08
350,1.3970602189617621e-08
352,1.3970602189617621e-08
374,1.3970602189617621e-08
365,1.3970602189617621e-08
373,1.3970602189617621e-08
372,1.3970602189617621e-08
371,1.3970602189617621e-08
370,1.3970602189617621e-08
369,1.3970602189617621e-08
368,1.3970602189617621e-08
367,1.3970602189617621e-08
366,1.3970602189617621e-08
364,1.3970602189617621e-08
353,1.3970602189617621e-08
362,1.3970602189617621e-08
360,1.3970602189617621e-08
359,1.3970602189617621e-08
358,1.3970602189617621e-08
357,1.3970602189617621e-08
356,1.3970602189617621e-08
355,1.3970602189617621e-08
354,1.3970602189617621e-08
227,1.3970602189617621e-08
225,1.3970602189617621e-08
422,1.3970602189617621e-08
80,1.3970602189617621e-08
89,1.3970602189617621e-08
88,1.3970602189617621e-08
87,1.3970602189617621e-08
86,1.3970602189617621e-08
85,1.3970602189617621e-08
84,1.3970602189617621e-08
83,1.3970602189617621e-08
82,1.3970602189617621e-08
79,1.3970602189617621e-08
91,1.3970602189617621e-08
78,1.3970602189617621e-08
77,1.3970602189617621e-08
76,1.3970602189617621e-08
75,1.3970602189617621e-08
74,1.3970602189617621e-08
73,1.3970602189617621e-08
72,1.3970602189617621e-08
71,1.3970602189617621e-08
90,1.3970602189617621e-08
92,1.3970602189617621e-08
69,1.3970602189617621e-08
106,1.3970602189617621e-08
116,1.3970602189617621e-08
115,1.3970602189617621e-08
114,1.3970602189617621e-08
113,1.3970602189617621e-08
112,1.3970602189617621e-08
110,1.3970602189617621e-08
108,1.3970602189617621e-08
107,1.3970602189617621e-08
105,1.3970602189617621e-08
94,1.3970602189617621e-08
103,1.3970602189617621e-08
102,1.3970602189617621e-08
100,1.3970602189617621e-08
99,1.3970602189617621e-08
98,1.3970602189617621e-08
97,1.3970602189617621e-08
96,1.3970602189617621e-08
95,1.3970602189617621e-08
70,1.3970602189617621e-08
68,1.3970602189617621e-08
118,1.3970602189617621e-08
24,1.3970602189617621e-08
36,1.3970602189617621e-08
34,1.3970602189617621e-08
32,1.3970602189617621e-08
31,1.3970602189617621e-08
30,1.3970602189617621e-08
28,1.3970602189617621e-08
27,1.3970602189617621e-08
26,1.3970602189617621e-08
22,1.3970602189617621e-08
38,1.3970602189617621e-08
19,1.3970602189617621e-08
18,1.3970602189617621e-08
15,1.3970602189617621e-08
14,1.3970602189617621e-08
12,1.3970602189617621e-08
11,1.3970602189617621e-08
9,1.3970602189617621e-08
5,1.3970602189617621e-08
37,1.3970602189617621e-08
40,1.3970602189617621e-08
67,1.3970602189617621e-08
54,1.3970602189617621e-08
66,1.3970602189617621e-08
65,1.3970602189617621e-08
63,1.3970602189617621e-08
61,1.3970602189617621e-08
59,1.3970602189617621e-08
58,1.3970602189617621e-08
56,1.3970602189617621e-08
55,1.3970602189617621e-08
53,1.3970602189617621e-08
42,1.3970602189617621e-08
52,1.3970602189617621e-08
50,1.3970602189617621e-08
49,1.3970602189617621e-08
48,1.3970602189617621e-08
47,1.3970602189617621e-08
46,1.3970602189617621e-08
44,1.3970602189617621e-08
43,1.3970602189617621e-08
117,1.3970602189617621e-08
120,1.3970602189617621e-08
224,1.3970602189617621e-08
185,1.3970602189617621e-08
194,1.3970602189617621e-08
193,1.3970602189617621e-08
191,1.3970602189617621e-08
190,1.3970602189617621e-08
189,1.3970602189617621e-08
188,1.3970602189617621e-08
187,1.3970602189617621e-08
186,1.3970602189617621e-08
183,1.3970602189617621e-08
196,1.3970602189617621e-08
182,1.3970602189617621e-08
181,1.3970602189617621e-08
180,1.3970602189617621e-08
179,1.3970602189617621e-08
177,1.3970602189617621e-08
176,1.3970602189617621e-08
175,1.3970602189617621e-08
174,1.3970602189617621e-08
195,1.3970602189617621e-08
199,1.3970602189617621e-08
172,1.3970602189617621e-08
213,1.3970602189617621e-08
222,1.3970602189617621e-08
221,1.3970602189617621e-08
220,1.3970602189617621e-08
219,1.3970602189617621e-08
218,1.3970602189617621e-08
217,1.3970602189617621e-08
216,1.3970602189617621e-08
214,1.3970602189617621e-08
212,1.3970602189617621e-08
203,1.3970602189617621e-08
211,1.3970602189617621e-08
210,1.3970602189617621e-08
209,1.3970602189617621e-08
208,1.3970602189617621e-08
207,1.3970602189617621e-08
206,1.3970602189617621e-08
205,1.3970602189617621e-08
204,1.3970602189617621e-08
173,1.3970602189617621e-08
171,1.3970602189617621e-08
121,1.3970602189617621e-08
132,1.3970602189617621e-08
142,1.3970602189617621e-08
141,1.3970602189617621e-08
140,1.3970602189617621e-08
139,1.3970602189617621e-08
138,1.3970602189617621e-08
137,1.3970602189617621e-08
136,1.3970602189617621e-08
133,1.3970602189617621e-08
131,1.3970602189617621e-08
146,1.3970602189617621e-08
130,1.3970602189617621e-08
129,1.3970602189617621e-08
128,1.3970602189617621e-08
126,1.3970602189617621e-08
125,1.3970602189617621e-08
124,1.3970602189617621e-08
123,1.3970602189617621e-08
122,1.3970602189617621e-08
145,1.3970602189617621e-08
147,1.3970602189617621e-08
170,1.3970602189617621e-08
158,1.3970602189617621e-08
169,1.3970602189617621e-08
168,1.3970602189617621e-08
166,1.3970602189617621e-08
165,1.3970602189617621e-08
164,1.3970602189617621e-08
163,1.3970602189617621e-08
162,1.3970602189617621e-08
161,1.3970602189617621e-08
157,1.3970602189617621e-08
148,1.3970602189617621e-08
156,1.3970602189617621e-08
155,1.3970602189617621e-08
154,1.3970602189617621e-08
153,1.3970602189617621e-08
152,1.3970602189617621e-08
151,1.3970602189617621e-08
150,1.3970602189617621e-08
149,1.3970602189617621e-08
421,1.3970602189617621e-08
423,1.3970602189617621e-08
829,1.3970602189617621e-08
694,1.3970602189617621e-08
702,1.3970602189617621e-08
701,1.3970602189617621e-08
700,1.3970602189617621e-08
699,1.3970602189617621e-08
698,1.3970602189617621e-08
697,1.3970602189617621e-08
696,1.3970602189617621e-08
695,1.3970602189617621e-08
693,1.3970602189617621e-08
704,1.3970602189617621e-08
692,1.3970602189617621e-08
691,1.3970602189617621e-08
690,1.3970602189617621e-08
689,1.3970602189617621e-08
688,1.3970602189617621e-08
687,1.3970602189617621e-08
686,1.3970602189617621e-08
685,1.3970602189617621e-08
703,1.3970602189617621e-08
705,1.3970602189617621e-08
683,1.3970602189617621e-08
719,1.3970602189617621e-08
729,1.3970602189617621e-08
728,1.3970602189617621e-08
727,1.3970602189617621e-08
726,1.3970602189617621e-08
725,1.3970602189617621e-08
724,1.3970602189617621e-08
723,1.3970602189617621e-08
721,1.3970602189617621e-08
718,1.3970602189617621e-08
706,1.3970602189617621e-08
716,1.3970602189617621e-08
715,1.3970602189617621e-08
714,1.3970602189617621e-08
713,1.3970602189617621e-08
712,1.3970602189617621e-08
711,1.3970602189617621e-08
709,1.3970602189617621e-08
707,1.3970602189617621e-08
684,1.3970602189617621e-08
682,1.3970602189617621e-08
731,1.3970602189617621e-08
647,1.3970602189617621e-08
657,1.3970602189617621e-08
656,1.3970602189617621e-08
655,1.3970602189617621e-08
654,1.3970602189617621e-08
653,1.3970602189617621e-08
652,1.3970602189617621e-08
649,1.3970602189617621e-08
648,1.3970602189617621e-08
646,1.3970602189617621e-08
659,1.3970602189617621e-08
645,1.3970602189617621e-08
644,1.3970602189617621e-08
643,1.3970602189617621e-08
642,1.3970602189617621e-08
641,1.3970602189617621e-08
640,1.3970602189617621e-08
639,1.3970602189617621e-08
638,1.3970602189617621e-08
658,1.3970602189617621e-08
660,1.3970602189617621e-08
681,1.3970602189617621e-08
671,1.3970602189617621e-08
680,1.3970602189617621e-08
679,1.3970602189617621e-08
677,1.3970602189617621e-08
676,1.3970602189617621e-08
675,1.3970602189617621e-08
674,1.3970602189617621e-08
673,1.3970602189617621e-08
672,1.3970602189617621e-08
670,1.3970602189617621e-08
661,1.3970602189617621e-08
669,1.3970602189617621e-08
668,1.3970602189617621e-08
667,1.3970602189617621e-08
666,1.3970602189617621e-08
665,1.3970602189617621e-08
664,1.3970602189617621e-08
663,1.3970602189617621e-08
662,1.3970602189617621e-08
730,1.3970602189617621e-08
734,1.3970602189617621e-08
636,1.3970602189617621e-08
795,1.3970602189617621e-08
804,1.3970602189617621e-08
803,1.3970602189617621e-08
802,1.3970602189617621e-08
800,1.3970602189617621e-08
799,1.3970602189617621e-08
798,1.3970602189617621e-08
797,1.3970602189617621e-08
796,1.3970602189617621e-08
794,1.3970602189617621e-08
806,1.3970602189617621e-08
793,1.3970602189617621e-08
792,1.3970602189617621e-08
791,1.3970602189617621e-08
790,1.3970602189617621e-08
789,1.3970602189617621e-08
788,1.3970602189617621e-08
787,1.3970602189617621e-08
786,1.3970602189617621e-08
805,1.3970602189617621e-08
807,1.3970602189617621e-08
784,1.3970602189617621e-08
819,1.3970602189617621e-08
828,1.3970602189617621e-08
827,1.3970602189617621e-08
826,1.3970602189617621e-08
825,1.3970602189617621e-08
824,1.3970602189617621e-08
822,1.3970602189617621e-08
821,1.3970602189617621e-08
820,1.3970602189617621e-08
818,1.3970602189617621e-08
808,1.3970602189617621e-08
817,1.3970602189617621e-08
816,1.3970602189617621e-08
815,1.3970602189617621e-08
813,1.3970602189617621e-08
812,1.3970602189617621e-08
811,1.3970602189617621e-08
810,1.3970602189617621e-08
809,1.3970602189617621e-08
785,1.3970602189617621e-08
783,1.3970602189617621e-08
735,1.3970602189617621e-08
745,1.3970602189617621e-08
753,1.3970602189617621e-08
752,1.3970602189617621e-08
751,1.3970602189617621e-08
750,1.3970602189617621e-08
749,1.3970602189617621e-08
748,1.3970602189617621e-08
747,1.3970602189617621e-08
746,1.3970602189617621e-08
744,1.3970602189617621e-08
755,1.3970602189617621e-08
743,1.3970602189617621e-08
742,1.3970602189617621e-08
741,1.3970602189617621e-08
740,1.3970602189617621e-08
739,1.3970602189617621e-08
738,1.3970602189617621e-08
737,1.3970602189617621e-08
736,1.3970602189617621e-08
754,1.3970602189617621e-08
756,1.3970602189617621e-08
782,1.3970602189617621e-08
767,1.3970602189617621e-08
781,1.3970602189617621e-08
779,1.3970602189617621e-08
778,1.3970602189617621e-08
776,1.3970602189617621e-08
774,1.3970602189617621e-08
773,1.3970602189617621e-08
772,1.3970602189617621e-08
771,1.3970602189617621e-08
766,1.3970602189617621e-08
757,1.3970602189617621e-08
765,1.3970602189617621e-08
764,1.3970602189617621e-08
763,1.3970602189617621e-08
762,1.3970602189617621e-08
761,1.3970602189617621e-08
760,1.3970602189617621e-08
759,1.3970602189617621e-08
758,1.3970602189617621e-08
637,1.3970602189617621e-08
634,1.3970602189617621e-08
424,1.3970602189617621e-08
485,1.3970602189617621e-08
497,1.3970602189617621e-08
496,1.3970602189617621e-08
495,1.3970602189617621e-08
494,1.3970602189617621e-08
491,1.3970602189617621e-08
488,1.3970602189617621e-08
487,1.3970602189617621e-08
486,1.3970602189617621e-08
483,1.3970602189617621e-08
501,1.3970602189617621e-08
482,1.3970602189617621e-08
480,1.3970602189617621e-08
479,1.3970602189617621e-08
478,1.3970602189617621e-08
477,1.3970602189617621e-08
476,1.3970602189617621e-08
474,1.3970602189617621e-08
473,1.3970602189617621e-08
498,1.3970602189617621e-08
502,1.3970602189617621e-08
471,1.3970602189617621e-08
513,1.3970602189617621e-08
522,1.3970602189617621e-08
521,1.3970602189617621e-08
520,1.3970602189617621e-08
519,1.3970602189617621e-08
517,1.3970602189617621e-08
516,1.3970602189617621e-08
515,1.3970602189617621e-08
514,1.3970602189617621e-08
512,1.3970602189617621e-08
503,1.3970602189617621e-08
511,1.3970602189617621e-08
510,1.3970602189617621e-08
509,1.3970602189617621e-08
508,1.3970602189617621e-08
507,1.3970602189617621e-08
506,1.3970602189617621e-08
505,1.3970602189617621e-08
504,1.3970602189617621e-08
472,1.3970602189617621e-08
470,1.3970602189617621e-08
525,1.3970602189617621e-08
435,1.3970602189617621e-08
443,1.3970602189617621e-08
442,1.3970602189617621e-08
441,1.3970602189617621e-08
440,1.3970602189617621e-08
439,1.3970602189617621e-08
438,1.3970602189617621e-08
437,1.3970602189617621e-08
436,1.3970602189617621e-08
434,1.3970602189617621e-08
445,1.3970602189617621e-08
433,1.3970602189617621e-08
432,1.3970602189617621e-08
431,1.3970602189617621e-08
430,1.3970602189617621e-08
429,1.3970602189617621e-08
428,1.3970602189617621e-08
427,1.3970602189617621e-08
426,1.3970602189617621e-08
444,1.3970602189617621e-08
446,1.3970602189617621e-08
469,1.3970602189617621e-08
459,1.3970602189617621e-08
468,1.3970602189617621e-08
467,1.3970602189617621e-08
466,1.3970602189617621e-08
464,1.3970602189617621e-08
463,1.3970602189617621e-08
462,1.3970602189617621e-08
461,1.3970602189617621e-08
460,1.3970602189617621e-08
458,1.3970602189617621e-08
447,1.3970602189617621e-08
457,1.3970602189617621e-08
456,1.3970602189617621e-08
455,1.3970602189617621e-08
454,1.3970602189617621e-08
453,1.3970602189617621e-08
452,1.3970602189617621e-08
450,1.3970602189617621e-08
449,1.3970602189617621e-08
524,1.3970602189617621e-08
526,1.3970602189617621e-08
633,1.3970602189617621e-08
597,1.3970602189617621e-08
607,1.3970602189617621e-08
604,1.3970602189617621e-08
603,1.3970602189617621e-08
602,1.3970602189617621e-08
601,1.3970602189617621e-08
600,1.3970602189617621e-08
599,1.3970602189617621e-08
598,1.3970602189617621e-08
596,1.3970602189617621e-08
609,1.3970602189617621e-08
595,1.3970602189617621e-08
594,1.3970602189617621e-08
592,1.3970602189617621e-08
591,1.3970602189617621e-08
590,1.3970602189617621e-08
589,1.3970602189617621e-08
588,1.3970602189617621e-08
586,1.3970602189617621e-08
608,1.3970602189617621e-08
611,1.3970602189617621e-08
584,1.3970602189617621e-08
622,1.3970602189617621e-08
632,1.3970602189617621e-08
631,1.3970602189617621e-08
630,1.3970602189617621e-08
629,1.3970602189617621e-08
628,1.3970602189617621e-08
627,1.3970602189617621e-08
625,1.3970602189617621e-08
624,1.3970602189617621e-08
621,1.3970602189617621e-08
612,1.3970602189617621e-08
620,1.3970602189617621e-08
619,1.3970602189617621e-08
618,1.3970602189617621e-08
617,1.3970602189617621e-08
616,1.3970602189617621e-08
615,1.3970602189617621e-08
614,1.3970602189617621e-08
613,1.3970602189617621e-08
585,1.3970602189617621e-08
583,1.3970602189617621e-08
527,1.3970602189617621e-08
543,1.3970602189617621e-08
556,1.3970602189617621e-08
555,1.3970602189617621e-08
553,1.3970602189617621e-08
552,1.3970602189617621e-08
551,1.3970602189617621e-08
550,1.3970602189617621e-08
549,1.3970602189617621e-08
544,1.3970602189617621e-08
542,1.3970602189617621e-08
558,1.3970602189617621e-08
541,1.3970602189617621e-08
539,1.3970602189617621e-08
538,1.3970602189617621e-08
536,1.3970602189617621e-08
533,1.3970602189617621e-08
532,1.3970602189617621e-08
531,1.3970602189617621e-08
528,1.3970602189617621e-08
557,1.3970602189617621e-08
559,1.3970602189617621e-08
582,1.3970602189617621e-08
573,1.3970602189617621e-08
581,1.3970602189617621e-08
580,1.3970602189617621e-08
579,1.3970602189617621e-08
578,1.3970602189617621e-08
577,1.3970602189617621e-08
576,1.3970602189617621e-08
575,1.3970602189617621e-08
574,1.3970602189617621e-08
572,1.3970602189617621e-08
560,1.3970602189617621e-08
569,1.3970602189617621e-08
568,1.3970602189617621e-08
567,1.3970602189617621e-08
565,1.3970602189617621e-08
564,1.3970602189617621e-08
563,1.3970602189617621e-08
562,1.3970602189617621e-08
561,1.3970602189617621e-08
1617,1.3970602189617621e-08
1618,1.3970602189617621e-08
1619,1.3970602189617621e-08
2673,1.3970602189617621e-08
2690,1.3970602189617621e-08
2689,1.3970602189617621e-08
2687,1.3970602189617621e-08
2681,1.3970602189617621e-08
2679,1.3970602189617621e-08
2678,1.3970602189617621e-08
2677,1.3970602189617621e-08
2675,1.3970602189617621e-08
2668,1.3970602189617621e-08
2692,1.3970602189617621e-08
2667,1.3970602189617621e-08
2665,1.3970602189617621e-08
2664,1.3970602189617621e-08
2663,1.3970602189617621e-08
2662,1.3970602189617621e-08
2660,1.3970602189617621e-08
2659,1.3970602189617621e-08
2656,1.3970602189617621e-08
2691,1.3970602189617621e-08
2693,1.3970602189617621e-08
2654,1.3970602189617621e-08
2705,1.3970602189617621e-08
2713,1.3970602189617621e-08
2712,1.3970602189617621e-08
2711,1.3970602189617621e-08
2710,1.3970602189617621e-08
2709,1.3970602189617621e-08
2708,1.3970602189617621e-08
2707,1.3970602189617621e-08
2706,1.3970602189617621e-08
2704,1.3970602189617621e-08
2694,1.3970602189617621e-08
2703,1.3970602189617621e-08
2702,1.3970602189617621e-08
2701,1.3970602189617621e-08
2699,1.3970602189617621e-08
2698,1.3970602189617621e-08
2697,1.3970602189617621e-08
2696,1.3970602189617621e-08
2695,1.3970602189617621e-08
2655,1.3970602189617621e-08
2653,1.3970602189617621e-08
2715,1.3970602189617621e-08
2609,1.3970602189617621e-08
2617,1.3970602189617621e-08
2616,1.3970602189617621e-08
2615,1.3970602189617621e-08
2614,1.3970602189617621e-08
2613,1.3970602189617621e-08
2612,1.3970602189617621e-08
2611,1.3970602189617621e-08
2610,1.3970602189617621e-08
2608,1.3970602189617621e-08
2619,1.3970602189617621e-08
2607,1.3970602189617621e-08
2606,1.3970602189617621e-08
2605,1.3970602189617621e-08
2604,1.3970602189617621e-08
2603,1.3970602189617621e-08
2602,1.3970602189617621e-08
2600,1.3970602189617621e-08
2599,1.3970602189617621e-08
2618,1.3970602189617621e-08
2620,1.3970602189617621e-08
2652,1.3970602189617621e-08
2641,1.3970602189617621e-08
2651,1.3970602189617621e-08
2650,1.3970602189617621e-08
2649,1.3970602189617621e-08
2648,1.3970602189617621e-08
2646,1.3970602189617621e-08
2645,1.3970602189617621e-08
2644,1.3970602189617621e-08
2643,1.3970602189617621e-08
2640,1.3970602189617621e-08
2621,1.3970602189617621e-08
2639,1.3970602189617621e-08
2638,1.3970602189617621e-08
2637,1.3970602189617621e-08
2636,1.3970602189617621e-08
2630,1.3970602189617621e-08
2627,1.3970602189617621e-08
2626,1.3970602189617621e-08
2624,1.3970602189617621e-08
2714,1.3970602189617621e-08
2716,1.3970602189617621e-08
2597,1.3970602189617621e-08
2778,1.3970602189617621e-08
2787,1.3970602189617621e-08
2786,1.3970602189617621e-08
2785,1.3970602189617621e-08
2784,1.3970602189617621e-08
2783,1.3970602189617621e-08
2781,1.3970602189617621e-08
2780,1.3970602189617621e-08
2779,1.3970602189617621e-08
2776,1.3970602189617621e-08
2789,1.3970602189617621e-08
2775,1.3970602189617621e-08
2774,1.3970602189617621e-08
2773,1.3970602189617621e-08
2772,1.3970602189617621e-08
2770,1.3970602189617621e-08
2769,1.3970602189617621e-08
2768,1.3970602189617621e-08
2767,1.3970602189617621e-08
2788,1.3970602189617621e-08
2790,1.3970602189617621e-08
2765,1.3970602189617621e-08
2801,1.3970602189617621e-08
2809,1.3970602189617621e-08
2808,1.3970602189617621e-08
2807,1.3970602189617621e-08
2806,1.3970602189617621e-08
2805,1.3970602189617621e-08
2804,1.3970602189617621e-08
2803,1.3970602189617621e-08
2802,1.3970602189617621e-08
2800,1.3970602189617621e-08
2791,1.3970602189617621e-08
2799,1.3970602189617621e-08
2798,1.3970602189617621e-08
2797,1.3970602189617621e-08
2796,1.3970602189617621e-08
2795,1.3970602189617621e-08
2794,1.3970602189617621e-08
2793,1.3970602189617621e-08
2792,1.3970602189617621e-08
2766,1.3970602189617621e-08
2764,1.3970602189617621e-08
2717,1.3970602189617621e-08
2729,1.3970602189617621e-08
2738,1.3970602189617621e-08
2737,1.3970602189617621e-08
2736,1.3970602189617621e-08
2735,1.3970602189617621e-08
2734,1.3970602189617621e-08
2732,1.3970602189617621e-08
2731,1.3970602189617621e-08
2730,1.3970602189617621e-08
2728,1.3970602189617621e-08
2740,1.3970602189617621e-08
2727,1.3970602189617621e-08
2726,1.3970602189617621e-08
2724,1.3970602189617621e-08
2723,1.3970602189617621e-08
2722,1.3970602189617621e-08
2720,1.3970602189617621e-08
2719,1.3970602189617621e-08
